timestamp,elapsed_time,rpm,speed_mph,throttle_pos,coolant_temp_f,intake_temp_f,maf_gps,engine_load,timing_advance,fuel_trim_short,fuel_trim_long,accel_long_g,accel_lat_g,accel_vert_g,accel_total_g,pitch_deg,roll_deg,yaw_rate_dps,gps_lat,gps_lon,gps_alt_m,gps_speed_mph,gps_heading,gps_satellites,gps_valid,temp_oil_f,temp_intake_f,temp_brake_f,temp_trans_f,temp_ambient_f
2025-10-28T10:55:11.513643,93.54,6336,105.9,90.5,190.7,103.0,105.7,74.2,21.9,-0.6,0.5,0.393,-0.032,0.081,0.395,0.78,-0.37,7.52,33.954969,-117.398023,395.1,105.0,317.8,8,True,211.0,101.6,209.7,207.1,77.7
2025-10-28T10:55:11.513678,93.56,6279,106.0,91.8,188.8,100.9,109.4,75.3,19.5,-2.7,2.0,0.369,0.018,0.058,0.369,0.77,0.33,1.07,33.954975,-117.398015,396.6,105.1,318.0,7,True,212.2,103.9,208.5,211.8,77.2
2025-10-28T10:55:11.513716,93.58,6345,106.2,92.3,189.5,101.0,109.9,75.7,16.2,3.1,1.9,0.377,-0.03,-0.114,0.378,0.33,-0.35,0.6,33.954981,-117.398008,395.4,106.5,318.3,10,True,209.0,102.0,207.0,206.9,77.7
2025-10-28T10:55:11.513752,93.6,6331,106.4,96.2,190.6,103.2,107.9,78.9,25.2,0.6,0.5,0.407,-0.031,-0.01,0.408,0.4,0.15,5.17,33.954986,-117.398,395.4,106.3,318.5,9,True,211.8,104.3,206.0,207.5,78.7
2025-10-28T10:55:11.513790,93.62,6322,106.5,91.3,188.5,102.9,108.1,74.9,16.7,-1.6,0.3,0.37,-0.025,0.094,0.371,0.86,-0.11,5.14,33.954992,-117.397992,393.8,107.9,318.7,9,True,208.3,102.3,208.0,210.1,78.7
2025-10-28T10:55:11.514327,93.64,6305,106.7,95.9,192.0,102.4,105.5,78.6,19.0,-1.3,0.5,0.367,0.042,0.015,0.37,0.49,-0.23,4.45,33.954998,-117.397984,397.3,108.0,318.9,8,True,209.3,101.4,212.1,210.4,77.3
2025-10-28T10:55:11.514422,93.66,6320,106.8,95.5,190.1,105.7,110.5,78.3,23.9,2.2,-0.6,0.364,-0.032,0.133,0.365,0.98,-0.38,-7.55,33.955003,-117.397977,393.3,107.6,319.1,8,True,212.2,105.8,214.3,210.9,78.4
2025-10-28T10:55:11.514540,93.68,6391,107.0,98.9,192.3,100.2,108.0,81.1,22.8,1.7,-0.0,0.356,-0.03,-0.109,0.358,0.8,-0.3,-2.61,33.955009,-117.397969,394.4,106.9,319.4,7,True,210.9,102.0,213.1,206.6,78.2
2025-10-28T10:55:11.514622,93.7,6368,107.2,93.0,190.9,104.9,107.8,76.2,22.5,0.1,1.5,0.395,-0.034,0.022,0.397,0.74,0.1,-0.93,33.955015,-117.397961,395.2,107.8,319.6,11,True,210.0,105.9,208.6,211.0,77.1
2025-10-28T10:55:11.514688,93.72,6349,107.3,93.4,192.7,105.4,111.1,76.6,17.4,-0.5,-1.4,0.36,-0.044,-0.117,0.363,0.36,-0.47,-7.97,33.95502,-117.397953,393.5,107.6,319.8,8,True,210.9,104.2,207.8,207.6,77.2
2025-10-28T10:55:11.514752,93.74,6360,107.5,97.2,190.3,101.5,105.9,79.7,22.3,-1.1,-0.2,0.359,-0.03,-0.118,0.36,0.9,0.15,3.29,33.955026,-117.397945,395.4,108.5,320.0,9,True,211.3,103.9,210.9,210.7,78.5
2025-10-28T10:55:11.514829,93.76,6350,107.7,96.0,188.6,105.5,106.7,78.7,19.3,1.1,2.1,0.41,0.026,-0.11,0.411,0.49,0.49,-0.62,33.955031,-117.397937,394.0,106.7,320.2,8,True,209.6,103.8,212.8,211.7,78.8
2025-10-28T10:55:11.514894,93.78,6424,107.8,91.1,189.9,103.2,107.1,74.7,21.6,1.2,1.3,0.403,0.011,0.057,0.403,0.77,0.44,-0.88,33.955037,-117.397929,396.0,108.7,320.5,9,True,211.2,104.6,209.7,208.8,77.9
2025-10-28T10:55:11.514957,93.8,6448,108.0,94.5,188.5,103.4,108.6,77.5,22.3,2.1,-1.3,0.406,0.0,-0.064,0.406,0.38,0.21,-1.38,33.955042,-117.397921,396.5,108.2,320.7,8,True,210.9,105.3,209.1,211.6,78.7
2025-10-28T10:55:11.515019,93.82,6377,108.2,92.3,188.9,103.8,108.4,75.7,21.2,-1.3,1.1,0.386,-0.009,-0.043,0.386,0.93,0.46,-6.91,33.955048,-117.397912,394.0,108.5,320.9,10,True,212.0,102.3,210.2,207.5,78.9
2025-10-28T10:55:11.515086,93.84,6388,108.4,94.6,192.5,102.9,111.6,77.6,21.8,1.1,-1.2,0.405,-0.013,-0.088,0.405,0.93,0.29,0.91,33.955053,-117.397904,396.4,109.3,321.1,7,True,211.9,105.7,209.7,206.5,78.7
2025-10-28T10:55:11.515157,93.86,6456,108.5,93.3,191.4,105.2,108.3,76.5,20.9,-2.3,-1.7,0.382,-0.01,-0.141,0.382,0.33,-0.47,-0.3,33.955059,-117.397896,395.6,107.2,321.3,10,True,207.8,104.4,211.3,206.6,77.0
2025-10-28T10:55:11.515227,93.88,6411,108.7,91.3,191.4,100.3,108.1,74.9,16.0,-1.1,0.4,0.389,0.048,-0.081,0.392,0.95,0.14,0.11,33.955064,-117.397888,395.7,108.0,321.6,11,True,208.0,106.2,207.2,209.5,77.5
2025-10-28T10:55:11.515298,93.9,6415,108.9,97.7,191.2,103.0,112.1,80.1,15.9,-1.0,0.7,0.387,-0.013,0.174,0.387,0.46,0.41,-0.22,33.95507,-117.39788,392.7,108.2,321.8,10,True,211.2,103.7,210.3,209.3,77.9
2025-10-28T10:55:11.515919,93.92,6478,109.0,99.8,193.0,105.0,112.1,81.9,24.7,-1.4,1.0,0.373,-0.014,0.08,0.374,0.44,-0.2,4.99,33.955075,-117.397871,396.8,108.3,322.0,7,True,208.9,102.1,208.0,209.7,77.5
2025-10-28T10:55:11.516045,93.94,6445,109.2,90.6,192.7,106.0,106.5,74.3,23.1,-1.5,0.9,0.355,-0.02,-0.178,0.356,0.63,-0.37,2.74,33.95508,-117.397863,395.6,108.1,322.2,11,True,210.0,101.4,207.6,207.8,77.3
2025-10-28T10:55:11.516119,93.96,6425,109.4,92.4,193.0,100.7,106.7,75.8,23.6,-0.0,-0.2,0.36,-0.018,-0.05,0.361,0.27,0.05,-1.04,33.955086,-117.397854,394.7,108.0,322.5,7,True,209.7,102.2,214.3,207.0,78.1
2025-10-28T10:55:11.516179,93.98,6477,109.5,96.7,191.1,102.9,106.8,79.3,16.4,3.4,1.2,0.373,-0.021,-0.124,0.373,0.72,-0.04,4.87,33.955091,-117.397846,393.6,108.9,322.7,11,True,209.6,103.5,207.0,212.5,77.3
2025-10-28T10:55:11.516258,94.0,6495,109.7,91.7,190.9,105.3,109.4,75.2,21.8,-1.8,-1.4,0.361,-0.033,0.022,0.362,0.82,0.21,-3.88,33.955097,-117.397837,396.3,109.4,322.9,10,True,210.3,102.6,209.2,206.9,78.6
2025-10-28T10:55:11.516338,94.02,6513,109.9,93.5,189.6,102.4,110.3,76.7,25.2,-0.2,-1.2,0.408,-0.007,0.022,0.408,0.38,-0.41,3.4,33.955102,-117.397829,392.9,109.9,323.1,11,True,212.5,102.9,210.1,208.7,77.7
2025-10-28T10:55:11.516386,94.04,6501,110.0,95.3,192.0,104.8,113.0,78.2,24.6,3.0,1.4,0.369,0.005,0.011,0.369,0.78,-0.16,-3.0,33.955107,-117.39782,392.2,110.2,323.4,10,True,212.3,104.5,210.8,207.7,79.0
2025-10-28T10:55:11.516433,94.06,6561,110.2,91.6,189.8,105.6,108.8,75.1,18.5,1.3,-1.9,0.389,0.014,-0.152,0.389,1.05,-0.3,-7.5,33.955112,-117.397812,393.0,111.2,323.6,9,True,210.9,101.8,210.7,209.1,77.3
2025-10-28T10:55:11.516473,94.08,6537,110.4,94.2,193.2,103.7,112.2,77.3,20.0,3.1,1.1,0.361,0.003,-0.126,0.361,1.01,0.35,-5.37,33.955118,-117.397803,393.3,110.9,323.8,7,True,212.3,105.2,216.0,211.1,78.4
2025-10-28T10:55:11.516523,94.1,6533,110.5,95.8,191.3,103.5,110.6,78.5,18.9,0.8,-1.7,0.372,-0.003,-0.13,0.372,0.3,-0.11,-3.9,33.955123,-117.397794,394.6,109.0,324.0,8,True,207.9,103.0,211.7,208.4,77.1
2025-10-28T10:55:11.516589,94.12,6547,110.7,94.3,192.8,105.4,108.4,77.3,20.3,-2.9,0.4,0.388,-0.01,-0.036,0.388,0.55,-0.37,-6.62,33.955128,-117.397786,394.7,110.8,324.3,8,True,208.7,103.0,210.8,207.6,77.8
2025-10-28T10:55:11.516638,94.14,6590,110.9,93.9,192.4,105.9,111.0,77.0,24.9,0.8,-1.6,0.387,-0.046,0.178,0.389,0.7,-0.15,1.53,33.955133,-117.397777,393.8,109.6,324.5,8,True,209.2,102.8,208.7,212.2,78.5
2025-10-28T10:55:11.516811,94.16,6560,111.0,98.8,192.0,105.2,110.4,81.0,24.5,-0.7,-0.9,0.368,0.009,-0.039,0.368,0.72,-0.24,3.76,33.955139,-117.397768,394.4,110.6,324.7,8,True,207.7,103.5,214.7,207.4,77.9
2025-10-28T10:55:11.516894,94.18,6521,111.2,92.0,189.8,105.3,110.7,75.4,20.3,-3.4,-0.4,0.374,-0.033,-0.033,0.376,0.64,-0.25,-3.84,33.955144,-117.397759,393.4,112.2,324.9,9,True,208.1,103.5,216.1,207.4,78.2
2025-10-28T10:55:11.517000,94.2,6562,111.4,92.7,192.7,102.5,112.7,76.0,22.3,1.0,1.5,0.389,-0.02,0.039,0.389,0.75,0.27,-4.56,33.955149,-117.397751,396.8,110.7,325.2,10,True,207.8,103.8,206.3,209.2,79.0
2025-10-28T10:55:11.517093,94.22,6628,111.5,95.4,188.7,105.7,110.3,78.2,25.8,3.2,1.1,0.387,0.04,-0.075,0.389,0.38,0.15,-4.55,33.955154,-117.397742,393.1,111.6,325.4,11,True,207.8,101.7,208.3,209.1,77.7
2025-10-28T10:55:11.517157,94.24,6594,111.7,94.8,189.5,103.3,112.0,77.7,24.1,3.1,1.0,0.396,0.005,-0.045,0.396,0.71,0.39,4.13,33.955159,-117.397733,394.9,113.0,325.6,7,True,209.7,101.6,213.6,209.3,77.2
2025-10-28T10:55:11.517226,94.26,6641,111.9,99.7,193.2,105.2,112.0,81.8,21.3,2.1,-0.5,0.386,0.028,-0.03,0.387,0.92,-0.27,-3.47,33.955164,-117.397724,392.1,110.7,325.9,9,True,210.4,103.8,216.1,211.3,78.2
2025-10-28T10:55:11.517299,94.28,6607,112.0,99.1,190.3,105.9,110.5,81.2,18.0,-0.1,-2.1,0.387,-0.023,-0.063,0.388,0.4,0.02,-0.66,33.955169,-117.397715,397.6,112.3,326.1,8,True,211.3,104.3,210.9,207.9,78.1
2025-10-28T10:55:11.517372,94.3,6634,112.2,98.2,192.3,101.5,113.1,80.5,15.3,1.5,-0.4,0.394,0.002,0.025,0.394,0.34,-0.25,3.77,33.955174,-117.397706,396.4,111.2,326.3,10,True,209.2,102.3,210.8,208.6,78.4
2025-10-28T10:55:11.517446,94.32,6605,112.4,98.0,190.0,104.5,111.2,80.4,23.5,0.5,-1.2,0.364,0.003,0.154,0.364,0.76,0.36,-6.13,33.955179,-117.397697,396.4,113.5,326.6,9,True,208.6,104.9,211.2,211.4,77.2
2025-10-28T10:55:11.517521,94.34,6668,112.5,91.3,190.2,100.5,114.1,74.8,16.4,0.2,-2.1,0.357,-0.02,-0.028,0.357,0.96,0.26,2.46,33.955184,-117.397687,397.8,112.8,326.8,9,True,208.9,102.3,206.9,207.0,78.8
2025-10-28T10:55:11.517598,94.36,6672,112.7,90.9,192.2,105.2,109.7,74.5,20.9,0.7,-1.7,0.354,-0.014,-0.023,0.355,0.83,0.26,-4.24,33.955189,-117.397678,393.7,111.4,327.0,10,True,207.7,106.1,215.6,211.5,77.3
2025-10-28T10:55:11.517663,94.38,6619,112.8,95.6,188.6,102.8,108.4,78.4,21.1,1.5,-0.1,0.359,-0.017,0.031,0.359,0.73,-0.39,-0.82,33.955194,-117.397669,392.7,112.8,327.2,11,True,210.2,102.6,207.7,209.2,78.3
2025-10-28T10:55:11.517734,94.4,6673,113.0,95.4,191.9,101.1,110.2,78.2,23.9,1.1,-1.7,0.37,-0.049,-0.106,0.373,0.5,-0.05,-3.78,33.955199,-117.39766,396.5,113.5,327.5,11,True,211.3,105.5,213.5,208.2,77.4
2025-10-28T10:55:11.517802,94.42,6621,113.2,93.1,190.6,104.7,112.8,76.3,24.3,3.2,-0.1,0.385,-0.032,0.164,0.387,0.73,-0.28,4.06,33.955204,-117.397651,394.7,112.5,327.7,9,True,209.7,104.3,208.2,212.4,78.0
2025-10-28T10:55:11.517869,94.44,6659,113.3,90.1,189.3,100.7,112.5,73.9,22.2,-1.7,-1.8,0.38,-0.003,0.034,0.38,0.34,-0.46,-3.41,33.955209,-117.397641,392.2,112.0,327.9,7,True,208.7,104.9,213.8,210.2,78.8
2025-10-28T10:55:11.517936,94.46,6679,113.5,92.3,192.1,100.5,109.9,75.7,17.5,1.6,2.0,0.394,-0.024,-0.169,0.395,0.94,-0.2,5.11,33.955214,-117.397632,396.8,113.4,328.2,7,True,210.5,103.0,214.2,208.6,78.1
2025-10-28T10:55:11.517995,94.48,6677,113.7,92.1,190.8,102.5,113.2,75.5,24.3,1.2,0.6,0.41,0.003,0.06,0.41,0.61,0.36,3.76,33.955218,-117.397622,395.7,112.6,328.4,7,True,209.7,104.8,213.6,208.3,78.7
2025-10-28T10:55:11.518062,94.5,6693,113.9,99.8,192.1,105.8,113.2,81.8,21.2,-0.5,0.3,0.389,-0.031,0.022,0.39,0.81,0.06,-7.96,33.955223,-117.397613,397.7,113.7,328.6,7,True,210.4,101.6,210.6,208.0,78.5
2025-10-28T10:55:11.518129,94.52,6720,114.0,95.6,193.2,101.6,114.2,78.4,23.0,-2.3,-0.5,0.396,0.025,-0.003,0.396,1.0,0.11,-6.58,33.955228,-117.397604,397.2,113.0,328.9,7,True,208.6,105.8,210.4,209.0,77.1
2025-10-28T10:55:11.518197,94.54,6714,114.2,90.5,190.1,100.4,113.1,74.2,17.1,-1.3,-2.0,0.402,0.02,-0.006,0.403,0.33,0.21,6.45,33.955233,-117.397594,393.4,113.3,329.1,10,True,209.2,105.1,213.6,210.9,77.9
2025-10-28T10:55:11.518398,94.56,6723,114.4,97.5,192.7,103.5,110.1,80.0,23.1,1.2,-1.1,0.402,-0.043,0.151,0.405,0.55,0.31,-5.59,33.955237,-117.397585,392.9,115.9,329.3,9,True,211.9,106.1,216.2,211.3,78.7
2025-10-28T10:55:11.518541,94.58,6704,114.6,96.2,188.5,103.4,109.6,78.9,24.1,2.0,-2.2,0.371,0.021,0.087,0.372,0.62,-0.4,6.7,33.955242,-117.397575,397.7,115.5,329.6,11,True,212.0,105.9,213.5,207.1,78.6
2025-10-28T10:55:11.518623,94.6,6748,114.7,91.3,189.9,103.4,115.3,74.9,21.1,-1.0,-0.7,0.372,-0.041,-0.015,0.375,0.52,0.08,0.3,33.955247,-117.397565,393.9,114.3,329.8,8,True,212.1,103.3,213.8,212.3,78.1
2025-10-28T10:55:11.518694,94.62,6742,114.9,94.2,189.4,105.5,114.5,77.2,15.5,0.1,-1.5,0.373,-0.043,-0.138,0.376,0.7,0.09,-6.43,33.955251,-117.397556,396.8,115.4,330.0,10,True,212.5,106.4,207.3,206.7,78.6
2025-10-28T10:55:11.518760,94.64,6752,115.0,94.6,188.3,104.3,113.8,77.6,20.7,-0.4,-0.3,0.356,-0.028,-0.106,0.358,0.44,0.12,-7.22,33.955256,-117.397546,392.4,115.3,330.3,10,True,209.8,105.3,206.5,210.4,77.9
2025-10-28T10:55:11.518822,94.66,6730,115.2,91.7,190.6,105.7,112.0,75.2,19.4,-3.2,-0.3,0.383,-0.035,-0.131,0.384,0.93,0.18,1.8,33.955261,-117.397536,394.3,114.8,330.5,10,True,211.7,102.7,208.5,212.4,79.0
2025-10-28T10:55:11.518888,94.68,6741,115.4,90.5,192.0,105.5,113.6,74.2,18.2,0.9,-0.7,0.403,-0.005,0.005,0.403,0.51,-0.27,-6.2,33.955265,-117.397526,394.7,116.0,330.8,8,True,209.2,102.9,213.5,212.2,79.0
2025-10-28T10:55:11.518950,94.7,6765,115.6,99.6,188.6,105.5,112.2,81.7,22.3,0.8,0.3,0.367,0.009,-0.018,0.367,0.71,-0.24,7.8,33.95527,-117.397517,394.0,114.1,331.0,11,True,209.1,105.4,215.3,207.9,77.3
2025-10-28T10:55:11.519018,94.72,6759,115.7,100.0,193.1,101.9,113.6,82.0,16.6,-0.0,-1.4,0.351,-0.021,-0.137,0.351,0.24,-0.23,3.64,33.955274,-117.397507,394.6,116.3,331.2,9,True,211.1,103.1,211.5,210.8,78.6
2025-10-28T10:55:11.519090,94.74,6816,115.9,94.6,192.0,102.6,112.9,77.5,25.0,-1.0,-1.2,0.364,0.002,0.005,0.364,0.37,0.04,-1.18,33.955279,-117.397497,395.1,114.5,331.5,10,True,211.6,105.6,211.8,210.9,78.7
2025-10-28T10:55:11.519164,94.76,6779,116.0,95.6,188.6,101.1,109.8,78.4,17.8,1.7,-1.7,0.404,0.037,-0.128,0.405,0.59,0.13,2.43,33.955283,-117.397487,396.2,116.8,331.7,10,True,211.6,104.0,209.9,210.9,78.8
2025-10-28T10:55:11.519231,94.78,6850,116.2,95.8,188.5,103.6,114.9,78.5,18.9,0.6,2.0,0.39,-0.017,0.032,0.39,0.5,-0.22,-0.99,33.955288,-117.397477,392.3,115.1,331.9,9,True,208.6,101.9,210.4,207.0,77.3
2025-10-28T10:55:11.519296,94.8,6855,116.4,97.3,188.4,102.8,113.1,79.8,17.4,2.0,-1.0,0.406,0.013,0.005,0.407,1.12,0.23,7.34,33.955292,-117.397467,395.1,117.0,332.2,8,True,209.4,103.8,212.7,208.6,78.3
2025-10-28T10:55:11.519360,94.82,6852,116.6,90.8,191.3,100.8,111.7,74.5,23.8,3.2,-1.5,0.361,0.013,0.019,0.362,0.51,0.25,2.2,33.955296,-117.397457,397.0,116.3,332.4,8,True,208.2,104.9,210.7,208.9,77.5
2025-10-28T10:55:11.519493,94.84,6895,116.7,93.0,189.3,102.0,113.5,76.3,25.0,0.2,2.2,0.375,0.01,0.032,0.375,0.61,0.09,6.16,33.955301,-117.397447,396.3,118.1,332.7,7,True,212.5,103.7,211.8,209.8,78.5
2025-10-28T10:55:11.519582,94.86,6908,116.9,90.5,190.2,105.7,112.0,74.2,18.4,2.5,1.8,0.383,-0.012,-0.002,0.384,0.47,-0.28,1.33,33.955305,-117.397437,394.6,118.1,332.9,7,True,210.0,103.0,212.6,210.3,78.9
2025-10-28T10:55:11.519653,94.88,6840,117.1,90.5,192.1,106.4,113.1,74.2,23.6,-2.6,-1.2,0.38,0.024,0.015,0.381,0.89,0.53,-0.18,33.955309,-117.397427,393.2,116.1,333.1,11,True,208.5,103.7,208.8,209.1,77.3
2025-10-28T10:55:11.519718,94.9,6863,117.2,96.5,192.6,106.1,115.0,79.2,20.7,-2.2,-1.2,0.399,0.028,-0.059,0.4,0.48,0.07,-3.54,33.955313,-117.397417,395.5,116.0,333.4,10,True,208.9,102.2,211.1,212.1,78.5
2025-10-28T10:55:11.519783,94.92,6922,117.4,96.7,192.8,105.4,113.5,79.3,25.5,3.5,-1.2,0.367,-0.008,0.019,0.367,0.46,-0.23,7.97,33.955318,-117.397406,393.5,117.8,333.6,11,True,210.9,102.4,215.1,209.3,77.2
2025-10-28T10:55:11.519858,94.94,6852,117.6,96.5,192.0,102.5,113.8,79.1,17.3,3.2,2.0,0.398,-0.0,0.125,0.398,0.36,0.19,4.58,33.955322,-117.397396,394.3,118.5,333.9,7,True,211.9,106.2,216.1,208.7,79.0
2025-10-28T10:55:11.519918,94.96,6860,117.7,94.5,191.4,104.8,113.9,77.5,22.4,2.9,0.1,0.368,-0.049,-0.106,0.371,0.48,-0.41,4.18,33.955326,-117.397386,392.1,117.1,334.1,7,True,210.3,101.6,208.9,206.9,78.1
2025-10-28T10:55:11.519984,94.98,6865,117.9,95.3,192.8,102.9,115.1,78.2,16.2,2.0,0.9,0.354,0.008,-0.149,0.354,0.39,-0.21,-6.76,33.95533,-117.397376,393.2,119.4,334.3,9,True,212.1,104.1,208.6,212.2,77.8
2025-10-28T10:55:11.520051,95.0,6961,118.1,93.4,189.8,104.3,115.6,76.6,17.6,-1.8,-0.4,0.385,0.02,-0.061,0.385,0.82,-0.39,7.45,33.955334,-117.397365,393.0,118.4,334.6,9,True,209.8,102.1,207.5,210.5,78.9
2025-10-28T10:55:11.520113,95.02,6917,118.2,93.9,190.2,103.0,111.5,77.0,21.4,0.6,-0.7,0.39,-0.043,0.138,0.392,0.68,0.3,5.08,33.955338,-117.397355,393.7,117.2,334.8,9,True,211.6,103.1,208.3,210.6,77.2
2025-10-28T10:55:11.520183,95.04,6978,118.4,91.7,188.7,106.1,114.2,75.2,21.2,-0.1,0.0,0.397,0.006,0.171,0.397,0.32,0.49,0.15,33.955342,-117.397344,392.5,119.6,335.1,7,True,212.2,105.0,214.1,211.0,78.1
2025-10-28T10:55:11.520250,95.06,6898,118.6,94.6,189.1,105.3,115.3,77.6,16.3,0.7,-1.8,0.355,-0.01,0.129,0.355,0.58,0.33,3.8,33.955346,-117.397334,393.8,119.6,335.3,10,True,212.3,102.6,214.4,212.4,77.3
2025-10-28T10:55:11.520322,95.08,6968,118.7,91.5,192.7,105.5,117.4,75.0,18.4,-2.4,-0.6,0.403,0.03,-0.003,0.404,0.42,0.25,1.96,33.95535,-117.397324,394.7,118.0,335.6,8,True,207.8,105.5,210.4,210.2,78.5
2025-10-28T10:55:11.520391,95.1,6968,118.9,94.1,192.3,105.0,112.3,77.2,19.2,-1.8,0.9,0.357,-0.006,0.095,0.357,0.42,-0.04,-6.34,33.955354,-117.397313,397.0,117.8,335.8,10,True,208.1,102.4,211.7,211.1,78.7
2025-10-28T10:55:11.520509,95.12,6938,119.1,91.1,189.3,103.5,113.9,74.7,15.0,3.3,1.4,0.386,0.047,-0.056,0.389,0.82,0.43,7.53,33.955358,-117.397302,393.4,117.7,336.0,10,True,208.3,102.0,210.4,209.7,78.4
2025-10-28T10:55:11.520716,95.14,6974,119.2,92.2,191.6,100.7,116.1,75.6,17.8,0.9,-0.5,0.362,-0.034,-0.173,0.363,0.89,0.1,-0.68,33.955362,-117.397292,393.7,119.7,336.3,10,True,209.2,105.5,207.6,209.3,78.3
2025-10-28T10:55:11.520805,95.16,7023,119.4,95.2,193.1,102.8,115.5,78.1,21.4,-2.8,-1.6,0.401,-0.039,0.125,0.403,0.46,-0.43,-4.16,33.955366,-117.397281,393.3,119.9,336.5,11,True,208.6,102.9,209.5,206.8,78.0
2025-10-28T10:55:11.520879,95.18,7006,119.6,92.9,188.5,103.1,114.5,76.2,20.2,2.9,-1.7,0.38,-0.031,0.129,0.382,0.9,-0.19,-5.38,33.95537,-117.397271,394.9,118.9,336.8,9,True,212.8,104.0,215.2,206.9,77.2
2025-10-28T10:55:11.520946,95.2,7055,119.7,93.9,192.2,100.6,115.2,77.0,19.3,-1.8,-1.7,0.36,0.038,-0.107,0.362,0.42,0.52,-0.41,33.955374,-117.39726,395.8,120.0,337.0,7,True,211.2,102.1,211.9,209.1,77.2
2025-10-28T10:55:11.521018,95.22,6970,119.9,94.2,190.3,101.8,115.7,77.2,24.7,-0.5,-0.9,0.38,-0.01,-0.07,0.38,0.64,-0.19,1.97,33.955377,-117.397249,395.1,119.9,337.3,9,True,210.4,106.2,216.4,211.4,77.1
2025-10-28T10:55:11.521078,95.24,6996,120.1,96.1,190.4,105.7,113.2,78.8,15.3,-0.5,1.4,0.405,0.045,-0.047,0.407,0.76,-0.04,5.44,33.955381,-117.397238,395.8,120.5,337.5,8,True,212.4,103.4,212.9,212.1,78.6
2025-10-28T10:55:11.521142,95.26,7056,120.2,96.4,193.0,100.9,117.2,79.0,17.3,0.4,-0.5,0.36,-0.025,-0.178,0.361,0.43,-0.41,-5.69,33.955385,-117.397228,393.0,119.1,337.8,11,True,208.1,103.5,210.6,212.4,78.6
2025-10-28T10:55:11.521201,95.28,7015,120.4,95.4,190.3,102.1,117.1,78.2,22.7,-3.2,-1.3,0.41,-0.009,0.109,0.41,0.72,-0.48,2.65,33.955388,-117.397217,397.4,120.7,338.0,8,True,210.8,103.5,210.6,208.7,77.5
2025-10-28T10:55:11.521267,95.3,7032,120.6,95.6,191.5,106.5,115.6,78.4,25.0,-2.5,2.0,0.358,0.01,0.028,0.358,0.73,0.03,2.37,33.955392,-117.397206,394.6,119.8,338.3,10,True,207.8,103.5,206.6,208.0,78.0
2025-10-28T10:55:11.521336,95.32,7099,120.7,97.9,192.2,106.4,118.8,80.3,18.4,-1.9,-1.3,0.36,0.021,-0.078,0.36,0.65,0.14,7.83,33.955396,-117.397195,396.3,120.7,338.5,9,True,212.8,104.3,208.8,210.9,78.8
2025-10-28T10:55:11.521395,95.34,7042,120.9,96.2,192.8,105.5,116.0,78.9,16.7,2.7,-1.2,0.371,-0.017,0.046,0.371,0.66,0.39,-5.1,33.955399,-117.397184,393.7,121.5,338.7,7,True,208.7,105.9,211.7,209.8,77.8
2025-10-28T10:55:11.521454,95.36,7119,121.1,95.7,191.3,102.1,115.3,78.5,24.9,-0.7,0.7,0.403,0.026,-0.098,0.404,0.6,0.12,7.91,33.955403,-117.397173,392.1,121.3,339.0,11,True,209.7,101.6,212.4,207.1,78.8
2025-10-28T10:55:11.521521,95.38,7043,121.2,94.8,189.7,104.2,118.0,77.8,16.9,0.2,-1.2,0.401,-0.039,0.05,0.403,1.04,0.22,4.85,33.955406,-117.397162,393.4,120.4,339.2,10,True,211.1,102.6,211.1,210.8,77.3
2025-10-28T10:55:11.521586,95.4,7105,121.4,93.5,192.9,100.9,117.4,76.7,15.1,2.5,1.9,0.38,-0.047,0.043,0.382,0.38,0.36,3.27,33.95541,-117.397151,392.6,122.3,339.5,11,True,209.1,102.9,210.3,211.7,77.4
2025-10-28T10:55:11.521659,95.42,7085,121.6,93.6,189.8,105.5,116.4,76.7,24.2,-0.9,1.6,0.398,-0.002,0.053,0.398,0.55,-0.18,2.17,33.955413,-117.39714,395.7,120.8,339.7,10,True,209.4,102.3,215.8,210.0,78.9
2025-10-28T10:55:11.521752,95.44,7063,121.7,94.8,188.3,106.1,116.8,77.8,19.0,-2.6,0.5,0.373,0.025,-0.168,0.374,0.29,-0.41,4.57,33.955416,-117.397129,395.0,120.8,340.0,10,True,208.9,106.3,211.4,209.3,77.4
2025-10-28T10:55:11.521833,95.46,7168,121.9,97.8,192.5,101.2,115.6,80.2,17.1,2.5,1.6,0.399,0.003,0.132,0.399,1.02,0.2,7.4,33.95542,-117.397118,392.7,120.5,340.2,8,True,208.7,103.9,210.1,208.2,78.3
2025-10-28T10:55:11.521901,95.48,7106,122.1,95.9,188.4,103.7,114.3,78.6,18.0,-2.6,1.3,0.406,0.038,-0.172,0.408,1.09,0.05,-6.96,33.955423,-117.397107,393.2,123.5,340.5,11,True,211.8,104.6,215.9,210.4,77.8
2025-10-28T10:55:11.521978,95.5,7139,122.3,96.0,191.7,106.4,114.9,78.7,20.8,2.9,-0.9,0.356,0.015,0.016,0.356,0.34,-0.32,0.82,33.955426,-117.397095,396.6,122.4,340.7,11,True,211.3,105.0,207.3,211.9,77.8
2025-10-28T10:55:11.522052,95.52,7114,122.4,92.1,191.7,101.4,116.2,75.5,22.4,-0.7,0.9,0.405,0.019,0.07,0.405,1.0,-0.31,-1.52,33.955429,-117.397084,397.7,121.0,341.0,11,True,208.0,102.9,213.2,208.6,77.4
